Errors,site,Cave_string,ringingDate,month,Year,Hour,HourTime,type,ringnumber,Replacement,age,sex,winglength,weight,billlength,billheight,tarsus,ringer,cave,nest_or_direction,remarks,sexed_by,tags,feather_sample,broodpatch,Prospector
0,"L-Ahrax Point, Mellieha",MT09_RM04A,17/05/2012,5,2012,22,22:00:00,R,EE01354,0,6,,,410,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,17/05/2012,5,2012,4,04:00:00,R,EE01421,0,6,,,430,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,17/05/2012,5,2012,1,01:00:00,R,EE01550,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,17/05/2012,5,2012,21,21:00:00,R,EE01571,0,6,,,430,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,17/05/2012,5,2012,23,23:00:00,R,EE01661,0,6,,,360,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,17/05/2012,5,2012,3,03:00:00,R,EE01673,0,6,,,410,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,2,02:00:00,R,EE00294,0,6,,,370,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,4,04:00:00,R,EE00294,0,6,,,410,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,2,02:00:00,R,EE00741,0,6,,,390,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,3,03:00:00,R,EE00741,0,6,,,340,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,0,00:00:00,R,EE00743,0,6,,,360,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,3,03:00:00,R,EE00743,0,6,,,365,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,1,01:00:00,R,EE01150,0,6,,,410,,,,BLM Seabird Project,,,tag 390 retrieved,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,3,03:00:00,R,EE01150,0,6,,,370,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,0,00:00:00,R,EE01151,0,6,,,400,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,2,02:00:00,R,EE01151,0,6,,,420,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,3,03:00:00,R,EE01230,0,6,,,440,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,4,04:00:00,R,EE01550,0,6,,,410,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,4,04:00:00,R,EE01571,0,6,,,280,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,18/05/2012,5,2012,3,03:00:00,R,EE01661,0,6,,,410,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,23,23:00:00,R,EE00294,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,21,21:00:00,R,EE00724,0,6,,,370,,,,BLM Seabird Project,,,regurgitate sample,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,21,21:00:00,R,EE00744,0,6,,,460,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,23,23:00:00,R,EE00744,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,22,22:00:00,R,EE01151,0,6,,,420,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,21,21:00:00,R,EE01522,0,6,,,420,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,22,22:00:00,R,EE01571,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,23,23:00:00,R,EE01661,0,6,,,440,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,19/05/2012,5,2012,23,23:00:00,R,EE01804,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,20/05/2012,5,2012,0,00:00:00,R,EE00737,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,20/05/2012,5,2012,2,02:00:00,R,EE00743,0,6,,,490,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,20/05/2012,5,2012,1,01:00:00,R,EE01150,0,6,,,340,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,20/05/2012,5,2012,0,00:00:00,R,EE01550,0,6,,,380,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,20/05/2012,5,2012,0,00:00:00,R,EE01554,0,6,,,430,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,20/05/2012,5,2012,1,01:00:00,R,EE01675,0,6,,,460,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,20/05/2012,5,2012,3,03:00:00,R,EE01804,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,20/05/2012,5,2012,0,00:00:00,R,EE01808,0,6,,,410,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,21/05/2012,5,2012,23,23:00:00,R,EE01150,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,21/05/2012,5,2012,21,21:00:00,R,EE01676,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,22/05/2012,5,2012,22,22:00:00,R,EE00746,0,6,,,420,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,22/05/2012,5,2012,0,00:00:00,R,EE00746,0,6,,,400,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,22/05/2012,5,2012,22,22:00:00,R,EE01675,0,6,,,340,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,22/05/2012,5,2012,0,00:00:00,R,EE01804,0,6,,,400,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,22/05/2012,5,2012,21,21:00:00,N,EE01809,0,6,,238,,36.8,8.3,42,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,23/05/2012,5,2012,1,01:00:00,R,EE00741,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,23/05/2012,5,2012,22,22:00:00,R,EE01539,0,6,,,385,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,23/05/2012,5,2012,0,00:00:00,R,EE01676,0,6,,,410,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,4,04:00:00,R,EE00294,0,6,,,375,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,2,02:00:00,R,EE00724,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,0,00:00:00,R,EE00743,0,6,,,360,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,3,03:00:00,R,EE00743,0,6,,,360,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,3,03:00:00,R,EE01102,0,6,,,345,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,1,01:00:00,R,EE01150,0,6,,,390,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,1,01:00:00,R,EE01150,0,6,,,335,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,2,02:00:00,R,EE01539,0,6,,,420,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,4,04:00:00,R,EE01539,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,1,01:00:00,R,EE01550,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,0,00:00:00,R,EE01550,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,4,04:00:00,R,EE01550,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,2,02:00:00,R,EE01661,0,6,,,,,,,BLM Seabird Project,,,regurgitate sample,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,3,03:00:00,R,EE01661,0,6,,,370,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,1,01:00:00,R,EE01675,0,6,,,355,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,3,03:00:00,R,EE01675,0,6,,,405,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,1,01:00:00,R,EE01676,0,6,,,410,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,4,04:00:00,R,EE01676,0,6,,,310,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,24/05/2012,5,2012,4,04:00:00,R,EE01808,0,6,,,390,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,25/05/2012,5,2012,23,23:00:00,R,EE00744,0,6,,,,,,,BLM Seabird Project,,way out,on way out; tag 287 retrieved,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,25/05/2012,5,2012,23,23:00:00,R,EE01544,0,6,,,410,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,25/05/2012,5,2012,23,23:00:00,R,EE01806,0,6,,,385,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,3,03:00:00,R,EE00294,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,1,01:00:00,R,EE00737,0,6,,,385,,,,BLM Seabird Project,,,tag 388 retrieved,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,4,04:00:00,R,EE00737,0,6,,,340,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,3,03:00:00,R,EE00750,0,6,,,360,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,1,01:00:00,R,EE01102,0,6,,,335,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,3,03:00:00,R,EE01151,0,6,,,390,,,,BLM Seabird Project,,,tag 283 retrieved,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,4,04:00:00,R,EE01151,0,6,,,460,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,0,00:00:00,R,EE01230,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,3,03:00:00,R,EE01230,0,6,,,420,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,0,00:00:00,R,EE01554,0,6,,,410,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,2,02:00:00,R,EE01554,0,6,,,360,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,4,04:00:00,R,EE01554,0,6,,,400,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,1,01:00:00,R,EE01661,0,6,,,415,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,3,03:00:00,R,EE01661,0,6,,,380,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,0,00:00:00,R,EE01808,0,6,,,,,,,BLM Seabird Project,,,regurgitate sample,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,26/05/2012,5,2012,4,04:00:00,R,EE01808,0,6,,,430,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,27/05/2012,5,2012,22,22:00:00,R,EE01150,0,6,,,450,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,27/05/2012,5,2012,22,22:00:00,R,EE01151,0,6,,,420,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,27/05/2012,5,2012,23,23:00:00,R,EE01550,0,6,,,360,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,28/05/2012,5,2012,21,21:00:00,R,EE00294,0,6,,,360,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,28/05/2012,5,2012,22,22:00:00,R,EE00734,0,6,,,,,,,BLM Seabird Project,,,tag 391 lost,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,28/05/2012,5,2012,23,23:00:00,R,EE00737,0,6,,,380,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,28/05/2012,5,2012,1,01:00:00,R,EE00741,0,6,,,440,,,,BLM Seabird Project,,,tag 286 retrieved,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,28/05/2012,5,2012,0,00:00:00,R,EE00743,0,6,,,350,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,28/05/2012,5,2012,1,01:00:00,R,EE01230,0,6,,,400,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,28/05/2012,5,2012,22,22:00:00,R,EE01550,0,6,,,430,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,28/05/2012,5,2012,0,00:00:00,R,EE01804,0,6,,,405,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,30/05/2012,5,2012,23,23:00:00,R,EE01151,0,6,,,340,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,31/05/2012,5,2012,0,00:00:00,R,EE00746,0,6,,,370,,,,BLM Seabird Project,,,tag 284 lost,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,31/05/2012,5,2012,0,00:00:00,R,EE01150,0,6,,,395,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,31/05/2012,5,2012,0,00:00:00,R,EE01230,0,6,,,440,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,31/05/2012,5,2012,0,00:00:00,R,EE01571,0,6,,,310,,,,BLM Seabird Project,,,tag 285 retrieved,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/01/2012,6,2012,23,23:00:00,R,EE00294,0,6,,,480,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/02/2012,6,2012,1,01:00:00,R,EE00734,0,6,,,360,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/02/2012,6,2012,0,00:00:00,R,EE01150,0,6,,,415,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/02/2012,6,2012,1,01:00:00,R,EE01151,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/02/2012,6,2012,1,01:00:00,R,EE01550,0,6,,,355,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/02/2012,6,2012,2,02:00:00,R,EE01661,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/02/2012,6,2012,1,01:00:00,R,EE01806,0,6,,,395,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/03/2012,6,2012,22,22:00:00,R,EE00746,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/04/2012,6,2012,2,02:00:00,R,EE00737,0,6,,,,,,,BLM Seabird Project,,,regurgitate sample,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/04/2012,6,2012,4,04:00:00,R,EE00737,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/04/2012,6,2012,3,03:00:00,R,EE00743,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/04/2012,6,2012,3,03:00:00,R,EE01151,0,6,,,,,,,BLM Seabird Project,,,regurgitate sample,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/04/2012,6,2012,23,23:00:00,R,EE01571,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/05/2012,6,2012,2,02:00:00,R,EE00746,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/05/2012,6,2012,3,03:00:00,R,EE00746,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/05/2012,6,2012,0,00:00:00,R,EE01151,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/05/2012,6,2012,2,02:00:00,R,EE01151,0,6,,,410,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/05/2012,6,2012,2,02:00:00,R,EE01539,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/05/2012,6,2012,4,04:00:00,R,EE01539,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/05/2012,6,2012,2,02:00:00,R,EE01571,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/05/2012,6,2012,23,23:00:00,R,EE01806,0,6,,,,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,22,22:00:00,R,EE00737,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,4,04:00:00,R,EE00743,0,6,,,440,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,22,22:00:00,R,EE00744,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,3,03:00:00,R,EE00744,0,6,,,415,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,1,01:00:00,R,EE00746,0,6,,,420,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,2,02:00:00,R,EE00746,0,6,,,415,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,2,02:00:00,R,EE01150,0,6,,,400,,,,BLM Seabird Project,,way out,"tag 285 retrieved, on way out",,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,4,04:00:00,R,EE01150,0,6,,,440,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,0,00:00:00,R,EE01151,0,6,,,420,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,1,01:00:00,R,EE01151,0,6,,,370,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,21,21:00:00,R,EE01230,0,6,,,405,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,0,00:00:00,R,EE01230,0,6,,,405,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,0,00:00:00,R,EE01550,0,6,,,395,,,,BLM Seabird Project,,,"tag 286 retrieved, female by call",call,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,1,01:00:00,R,EE01676,0,6,,,440,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,21,21:00:00,R,EE01808,0,6,,,460,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/06/2012,6,2012,23,23:00:00,N,EE01810,0,6,,229,,35.1,7.3,47.9,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,22,22:00:00,R,EE00294,0,6,,,,,,,BLM Seabird Project,,,tag 283 retrieved,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,22,22:00:00,R,EE00734,0,6,,,,,,,BLM Seabird Project,,,tag 287 retrieved,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,22,22:00:00,R,EE00744,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,21,21:00:00,R,EE00746,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,21,21:00:00,R,EE01150,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,22,22:00:00,R,EE01151,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,22,22:00:00,R,EE01230,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,22,22:00:00,R,EE01539,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,22,22:00:00,R,EE01550,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,23,23:00:00,R,EE01571,0,6,,,,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/08/2012,6,2012,23,23:00:00,R,EE01674,0,6,,,485,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,2,02:00:00,R,EE00294,0,6,,,480,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,4,04:00:00,R,EE00734,0,6,,,385,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,4,04:00:00,R,EE00737,0,6,,,420,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,3,03:00:00,R,EE00743,0,6,,,405,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,1,01:00:00,R,EE00744,0,6,,,345,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,2,02:00:00,R,EE00746,0,6,,,385,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,2,02:00:00,R,EE01150,0,6,,,360,,,,BLM Seabird Project,,way out,on way out,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,1,01:00:00,R,EE01230,0,6,,,380,,,,BLM Seabird Project,,,,,,,,0
0,"L-Ahrax Point, Mellieha",MT09_RM04A,06/09/2012,6,2012,3,03:00:00,R,EE01539,0,6,,,480,,,,BLM Seabird Project,,way out,on way out,,,,,0
